time,stage,stage_name,active_motor,alpha_deg,beta_deg,x1,y1,z1,Bx1,By1,x2,y2,z2,Bx2,By2,x3,y3,z3,Bx3,By3
0.7,0,Close gripper,3,71.05,-33.16,0,0.0345,-0.038310000000000004,0.03,0.0,0.018916046546964778,0.028005141800388413,-0.057780000000000005,0.028374069820447167,-0.009742287299417382,0.031198995938764566,0.012221316084216644,-0.038310000000000004,0.016823505294477934,0.02483887416141627
0.75,0,Close gripper,3,71.05,-33.16,0,0.0345,-0.038310000000000004,0.03,0.0,0.018916046546964778,0.028005141800388413,-0.057780000000000005,0.028374069820447167,-0.009742287299417382,0.031198995938764566,0.012221316084216644,-0.038310000000000004,0.023675738574257657,0.018424424087699676
0.8,0,Close gripper,3,71.05,-33.16,0,0.0345,-0.038310000000000004,0.03,0.0,0.018916046546964778,0.028005141800388413,-0.057780000000000005,0.028374069820447167,-0.009742287299417382,0.031198995938764566,0.012221316084216644,-0.038310000000000004,0.028210425603818607,0.010206463013768064
0.85,0,Close gripper,3,71.05,-33.16,0,0.0345,-0.038310000000000004,0.03,0.0,0.018916046546964778,0.028005141800388413,-0.057780000000000005,0.028374069820447167,-0.009742287299417382,0.031198995938764566,0.012221316084216644,-0.038310000000000004,0.029983679621685005,0.0009894222274395028
0.9,0,Close gripper,3,71.05,-33.16,0,0.0345,-0.038310000000000004,0.03,0.0,0.018916046546964778,0.028005141800388413,-0.057780000000000005,0.028374069820447167,-0.009742287299417382,0.031198995938764566,0.012221316084216644,-0.038310000000000004,0.02882192216960085,-0.008324470100220856
0.95,0,Close gripper,3,71.05,-33.16,0,0.0345,-0.038310000000000004,0.03,0.0,0.018916046546964778,0.028005141800388413,-0.057780000000000005,0.028374069820447167,-0.009742287299417382,0.031198995938764566,0.012221316084216644,-0.038310000000000004,0.02483887416141627,-0.01682350529447793
1.0,0,Close gripper,3,71.05,-33.16,0,0.0345,-0.038310000000000004,0.03,0.0,0.018916046546964778,0.028005141800388413,-0.057780000000000005,0.028374069820447167,-0.009742287299417382,0.031198995938764566,0.012221316084216644,-0.038310000000000004,0.01842442408769968,-0.023675738574257654
1.05,0,Close gripper,3,71.05,-33.16,0,0.0345,-0.038310000000000004,0.03,0.0,0.018916046546964778,0.028005141800388413,-0.057780000000000005,0.028374069820447167,-0.009742287299417382,0.031198995938764566,0.012221316084216644,-0.038310000000000004,0.010206463013768066,-0.028210425603818607
1.1,0,Close gripper,3,71.05,-33.16,0,0.0345,-0.038310000000000004,0.03,0.0,0.018916046546964778,0.028005141800388413,-0.057780000000000005,0.028374069820447167,-0.009742287299417382,0.031198995938764566,0.012221316084216644,-0.038310000000000004,0.0009894222274395047,-0.029983679621685005
1.15,0,Close gripper,3,71.05,-33.16,0,0.0345,-0.038310000000000004,0.03,0.0,0.018916046546964778,0.028005141800388413,-0.057780000000000005,0.028374069820447167,-0.009742287299417382,0.031198995938764566,0.012221316084216644,-0.038310000000000004,-0.008324470100220829,-0.028821922169600857
1.2,0,Close gripper,3,71.05,-33.16,0,0.0345,-0.038310000000000004,0.03,0.0,0.018916046546964778,0.028005141800388413,-0.057780000000000005,0.028374069820447167,-0.009742287299417382,0.031198995938764566,0.012221316084216644,-0.038310000000000004,-0.016823505294477906,-0.024838874161416287
1.25,0,Close gripper,3,71.05,-33.16,0,0.0345,-0.038310000000000004,0.03,0.0,0.018916046546964778,0.028005141800388413,-0.057780000000000005,0.028374069820447167,-0.009742287299417382,0.031198995938764566,0.012221316084216644,-0.038310000000000004,-0.023675738574257636,-0.0184244240876997
1.3,0,Close gripper,3,71.05,-33.16,0,0.0345,-0.038310000000000004,0.03,0.0,0.018916046546964778,0.028005141800388413,-0.057780000000000005,0.028374069820447167,-0.009742287299417382,0.031198995938764566,0.012221316084216644,-0.038310000000000004,-0.028210425603818597,-0.010206463013768095
